model_id,n_epochs,cat_feat_embedding,data_augmentation,soft_labels,lr,l2_decay,train_every,gamma,independence_discriminator_dropouts,independence_discriminator_layers,local_dropouts,local_layers,concept_dropouts,concept_layers,common_dropouts,common_layers,n_batches,batch_size,only_causal_sources,concept_graph_edges,uses_target_for_distillation,has_causal_biases,validation_mean_golden_roc_auc,validation_abs_fidelity,validation_rel_fidelity,validation_norm_fidelity,validation_recall_at_10fpr,validation_recall_at_5fpr,validation_recall_at_3fpr,validation_recall_at_1fpr,validation_diversity_max_0,validation_diversity_max_1,validation_diversity_dataset_0,validation_diversity_dataset_1,validation_diversity_pairwise_0,validation_diversity_pairwise_1,validation_avg_bce_loss,validation_avg_base_bce_loss,validation_independence_roc_auc,validation_independence_bce_loss,validation_concept_acc,test_mean_golden_roc_auc,test_abs_fidelity,test_rel_fidelity,test_norm_fidelity,test_avg_bce_loss,test_avg_base_bce_loss,test_independence_roc_auc,test_independence_bce_loss,test_recall_at_10fpr,test_recall_at_5fpr,test_recall_at_3fpr,test_recall_at_1fpr,test_diversity_max_0,test_diversity_max_1,test_diversity_dataset_0,test_diversity_dataset_1,test_diversity_pairwise_0,test_diversity_pairwise_1,test_concept_acc,model_category,local
05a727186346b528769c42b75b1549f7,30,loaded,,True,0.01,8.170147903835313e-05,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0]","[16, 8, 1]","[0.2, 0.1, 0.1, 0.0]","[64, 32, 16, 8, 1]","[0.5, 0.2, 0.1]","[256, 128, 64]",1365,338,,[],,,0.7730973002042343,0.9452072448448193,0.7743587039184026,0.25625840244733333,0.550009786651008,0.44236641221374046,0.3756116656880016,0.27128596594245447,0.7660111635923386,0.6847812533378601,0.05565239116549492,0.05565210059285164,0.5333333611488342,0.5333333611488342,0.6356907760543942,0.8547199432520364,0.9909485124103294,0.10711861401796341,0.8237243207422132,0.7726423645261461,0.9402588561418821,0.7806313873141573,0.2579983729743148,0.6565027918169148,0.8847727119528126,0.9919052663398551,0.11020498722791672,0.1164138141343295,0.01382842875657544,0.0038880841655866433,0.00022871083326980255,0.7690535187721252,0.6812246143817902,0.049075376242399216,0.04907538369297981,0.5333333611488342,0.5333333611488342,0.8237243207422132,trainable_cbm_fraud_nn,False
16a7abb4972263ba1005019640fc4efb,46,simplified,,True,0.0001,3.2484691098463677e-05,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.3, 0.2, 0.1, 0.0]","[32, 16, 1]","[0.3, 0.0, 0.0]","[200, 100, 50]",765,131,,[],,,0.772744919689134,0.9516626626210731,0.8008854693792808,0.2595726790764272,0.5404188686631435,0.4517518105304365,0.38813857897827364,0.27794088862791155,0.7317226529121399,0.7784714549779892,0.0504741407930851,0.0504741407930851,0.3333333432674408,0.3333333432674408,0.6328579977220534,0.8547199432520364,0.9854620547555424,0.14296673238277435,0.8237243207422135,0.772744919689134,0.946322590114175,0.7940877228484311,0.2659734934092822,0.6494466228815186,0.8847727119528127,0.9861228290179869,0.14504262804985046,0.11904525933267261,0.011359940026937057,0.0028207669436608983,0.0006861324998094076,0.7336628437042236,0.7736335098743439,0.05541260540485382,0.055412616580724716,0.3333333134651184,0.3333333134651184,0.8237243207422135,trainable_cbm_fraud_nn,False
174c013c983bd6f42f18e8ac569fa841,21,loaded,,True,1e-05,0.002833440032297979,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 1]","[0.2, 0.1, 0.1, 0.0]","[64, 16, 8, 4, 1]","[0.5, 0.1, 0.1]","[256, 128, 64]",379,74,,[],,,0.5582544688360048,0.7665791543297518,0.47900094652725556,0.0,0.17870424740653748,0.10628302994715208,0.07565962027794089,0.03170972793110197,0.8014468848705292,0.8014468848705292,0.023386068642139435,0.023386068642139435,0.3333333432674408,0.3333333432674408,0.9082404279482083,0.8547199432520364,0.6406188102493544,0.6589358448982239,0.2982107355864811,0.5582544688360048,0.7682612129259465,0.4967527655552235,0.0,0.9292945051100777,0.8847727119528126,0.6378009358513818,0.6609871983528137,0.0994282229168255,0.04383624304337882,0.023942016358270073,0.006708851109247542,0.7965674698352814,0.7965674698352814,0.02654465101659298,0.02654465101659298,0.3333333134651184,0.3333333134651184,0.2982107355864811,trainable_cbm_fraud_nn,False
f761129a5783077f6c140a1ddaf118ce,71,loaded,,True,0.0001,0.00022163913054600858,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[128, 64, 16, 4, 1]","[0.5, 0.2, 0.1]","[256, 128, 64]",1322,349,,[],,,0.7692755684522616,0.9654212963277642,0.8373519654777415,0.27251908822141924,0.5599921706791936,0.4652573889215111,0.3998825601879037,0.2900763358778626,0.7352343499660492,0.6799508333206177,0.0593881756067276,0.0593881718814373,0.5333333611488342,0.5333333611488342,0.6217924436323282,0.8547199432520364,0.9878649273566269,0.13280998170375824,0.8260437375745527,0.7643931339014115,0.9671625982079578,0.8630776135229344,0.2837416565744155,0.6337258369714835,0.8847727119528128,0.9887761148237495,0.12853986024856567,0.113135625524129,0.010596935274834185,0.0028970038880841657,0.0007623694442326751,0.734528511762619,0.680163711309433,0.06579700857400894,0.06579701602458954,0.5333333611488342,0.5333333611488342,0.8260437375745527,trainable_cbm_fraud_nn,False
3bda0bd25d062032e738af26f10195e4,68,loaded,,True,0.0001,0.0051470868687386,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.3, 0.2, 0.1, 0.0]","[32, 16, 8, 1]","[0.5, 0.1, 0.0]","[200, 100, 50]",916,504,,[],,,0.776563466878954,0.9457245932115447,0.8035209793153578,0.24700889018376404,0.549618320610687,0.4525347426110785,0.3942063026032492,0.2889019377568996,0.7389943301677704,0.7389943301677704,0.04281659796833992,0.04281659424304962,0.4348796606063843,0.4348796606063843,0.6435965186514211,0.8547199432520364,0.9854256348630803,0.1550052911043167,0.824055666003976,0.775216976390698,0.938149446986886,0.7849284247997076,0.25137153375348464,0.6623660383260042,0.8847727119528128,0.9839745830307365,0.15689769387245178,0.13707402607303498,0.01837310360600747,0.00870875572273888,0.0029029185742462933,0.7399124503135681,0.7399124503135681,0.04503363370895386,0.04503363370895386,0.43486449122428894,0.43486449122428894,0.824055666003976,trainable_cbm_fraud_nn,False
d0e74065d964a7eb26a7ca6f42794a66,100,loaded,,True,1e-05,0.00013669082104565813,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 1]","[0.2, 0.0, 0.0, 0.0]","[32, 16, 8, 1]","[0.5, 0.1, 0.0]","[200, 100, 50]",1083,426,,[],,,0.7730517614497258,0.9620377707675773,0.8325395513295406,0.269158061458432,0.5517713838324525,0.4621974293730019,0.3992953611274222,0.2875318066157761,0.6630776822566986,0.7674574255943298,0.06031712889671326,0.060317158699035645,0.3333333432674408,0.3333333432674408,0.6246651802364572,0.8547199432520364,0.9922499958155723,0.1059967651963234,0.8233929754804507,0.7707187342910758,0.9569140039128251,0.8209205390856094,0.2765976064603044,0.6400466975652723,0.8847727119528127,0.9901409635680878,0.11633037030696869,0.09521994358466113,0.011553391273411097,0.004211439298266549,0.00022871083326980255,0.7317110598087311,0.7595088928937912,0.06653770804405212,0.06653767824172974,0.3333333134651184,0.3333333134651184,0.8233929754804507,trainable_cbm_fraud_nn,False
da17bca68e7b0d9c6c26a99f1c889d05,26,loaded,,True,1e-05,0.008586192526724877,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[128, 64, 16, 4, 1]","[0.3, 0.1, 0.1]","[200, 100, 50]",51,309,,[],,,0.4884463152943456,0.6000992636697449,0.37466530862747216,0.0,0.13278528087688396,0.05323938148365629,0.02564102564102564,0.006654922685457036,,,0.01905837468802929,0.01905837468802929,0.0,0.0,inf,0.8547199432520363,0.704937904800683,0.6237280964851379,0.765738899933731,0.4884463152943456,0.6098743858458937,0.40274714576978154,0.0,inf,0.8847727119528127,0.7263093885767289,0.6096800565719604,0.08973088358618586,0.049249066097430814,0.0328581230464283,0.011969200274453,,,0.019405199214816093,0.019405199214816093,0.0,0.0,0.765738899933731,trainable_cbm_fraud_nn,False
8b66dcc1d6cd6fa717d5b70df9493ee7,54,simplified,,True,0.01,0.00014761894676643911,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.5, 0.2, 0.1]","[128, 64]",1334,73,,[],,,0.7776945646674577,0.9385243368656275,0.7636816107209788,0.24811101209678454,0.5312781366216481,0.43178704247406535,0.36994421608925426,0.2609121158739479,0.7679139822721481,0.7679139822721481,0.05192035064101219,0.05192035064101219,0.5333333611488342,0.5333333611488342,0.6426545130724675,0.8547199432520365,0.9932520859799128,0.09785603731870651,0.8220675944333996,0.7776945646674577,0.9278419662248879,0.7427204829156622,0.2465215666680901,0.6666571568570304,0.8847727119528126,0.9923189551971483,0.10439171642065048,0.08889227719752993,0.01745826027292826,0.006632614164824274,0.00021115423838740082,0.7659586369991302,0.7659586369991302,0.058193132281303406,0.058193136006593704,0.5333333611488342,0.5333333611488342,0.8220675944333996,trainable_cbm_fraud_nn,False
17d94e60bb99bb218998cf49ec7be9fa,81,simplified,,True,0.0001,1.7027379976399806e-05,,,,,"[0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.3, 0.2, 0.1, 0.0]","[32, 16, 8, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",854,328,,[],,,0.7640460200531082,0.9562751226793637,0.8123738548910757,0.26444001823434793,0.5576433744372675,0.46427872382070856,0.4030142885104717,0.2896848698375416,0.7288640439510345,0.7778675109148026,0.0523439384996891,0.0523439384996891,0.3333333432674408,0.3333333432674408,0.628697785873207,0.8547199432520364,0.9807131152944762,0.16614015400409698,0.823061630218688,0.7640460200531082,0.9439283784041343,0.7788435750714106,0.2648624503996353,0.65042964341826,0.8847727119528127,0.978110426410012,0.18789663910865784,0.11588015552336663,0.013417702218495083,0.0035068994434703056,0.0005896500841991427,0.7289235889911652,0.7738301008939743,0.05677122250199318,0.05677118897438049,0.3333333134651184,0.3333333134651184,0.823061630218688,trainable_cbm_fraud_nn,False
adb51c6185c6d6c7d16cfa80cc85cb49,29,simplified,,True,0.01,4.489135549730183e-05,,,,,"[0.1, 0.01, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.1, 0.1, 0.0, 0.0]","[16, 8, 4, 1]","[0.2, 0.1, 0.0]","[128, 64]",2022,199,,[],,,0.7750873688195031,0.9550446471753518,0.8039765280791183,0.2642159230686696,0.5379281659816011,0.43902916422000393,0.38228420434527305,0.278136621648072,0.7607065886259079,0.7607065886259079,0.060965295881032944,0.06096529960632324,0.5314983129501343,0.5314983129501343,0.6288893244804987,0.8547199432520364,0.9911763297342701,0.11551634967327118,0.8230616302186878,0.7750873688195031,0.9490233620149368,0.7925813457485316,0.2707557752428733,0.6452153904142894,0.8847727119528127,0.9872865699019303,0.14077776670455933,0.09834565830601509,0.011773888483501964,0.002973240832507433,0.00030494777769307006,0.7608379125595093,0.7608379125595093,0.06326642632484436,0.06326643377542496,0.5314984321594238,0.5314984321594238,0.8230616302186878,trainable_cbm_fraud_nn,False
154238066de67a2da7e4be072db8974f,28,simplified,,True,0.01,9.368455963886228e-06,,,,,"[0.1, 0.01, 0.0, 0.0]","[24, 16, 8, 1]","[0.2, 0.0, 0.0, 0.0]","[128, 64, 16, 4, 1]","[0.5, 0.1, 0.1]","[128, 64, 32]",101,354,,[],,,0.7761042957977519,0.9508537411105185,0.7904715837364753,0.2595911804966424,0.5439420630260325,0.44607555294578194,0.3834409864944216,0.2744196515952241,0.7633036971092224,0.8333333432674408,0.056395646184682846,0.056395646184682846,0.0,0.0,0.632842184189217,0.8547199432520364,0.9940068952536976,0.0905376598238945,0.8233929754804507,0.7761042957977519,0.9448296054522559,0.7838953472489106,0.265782664182436,0.649615463374075,0.8847727119528127,0.9927567523825582,0.10024145990610123,0.0936886701009595,0.016695890828695586,0.005565296942898528,0.00030494777769307006,0.7618310153484344,0.833333358168602,0.06152886152267456,0.061528850346803665,0.0,0.0,0.8233929754804507,trainable_cbm_fraud_nn,False
10ff8a146797651837e9873d047d5ef5,73,simplified,,True,0.001,0.0001055650456808756,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.2, 0.1, 0.1, 0.0]","[16, 4, 1]","[0.5, 0.2, 0.1]","[128, 64]",1709,270,,[],,,0.7750725218072662,0.9575358042194657,0.816413304585432,0.2651926191871685,0.5524799373654335,0.45997259737717755,0.38951458211000195,0.28224701507144256,0.6704493165016174,0.7649213820695877,0.053124260157346725,0.05312424898147583,0.5333333611488342,0.5333333611488342,0.6280545228295209,0.8547199432520365,0.986920326105261,0.13548845052719116,0.8243870112657389,0.7750725218072662,0.9515934667649376,0.8050479647669836,0.27168506225189515,0.6443931826271346,0.8847727119528126,0.984709984048843,0.15602229535579681,0.1177708317450637,0.014637493329267363,0.002875816370613199,0.0007623694442326751,0.6735489368438721,0.7630473673343658,0.058617591857910156,0.05861760303378105,0.5333333611488342,0.5333333611488342,0.8243870112657389,trainable_cbm_fraud_nn,False
4d4e09452ac9a7727fc27e07798b7c01,70,simplified,,True,0.0001,0.00042746299294922234,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[16, 8, 6, 4, 1]","[0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]","[0.3, 0.0, 0.0]","[128, 64]",1001,461,,[],,,0.7756040226687756,0.9690958898417881,0.8565301760673496,0.2742025294367173,0.548840281855549,0.45834475109284273,0.40105695830886673,0.27735368956743,0.7335121333599091,0.7335121333599091,0.056878652423620224,0.05687865614891052,0.6000000238418579,0.6000000238418579,0.6203535728523205,0.8547199432520364,0.9947093803938555,0.07898659259080887,0.8243870112657389,0.7756040226687756,0.9631710393037693,0.8385852950176171,0.281867266991665,0.6353842457258697,0.8847727119528126,0.9937231033955622,0.08801025152206421,0.11577342380117409,0.013570176107341618,0.0036750821553387927,0.0004574216665396051,0.7382467091083527,0.7382467091083527,0.06226669251918793,0.06226668879389763,0.5999999642372131,0.5999999642372131,0.8243870112657389,trainable_cbm_fraud_nn,False
708a4eec58d1c401a61a0780b6f94af9,100,loaded,,True,0.0001,0.0030090605525825696,,,,,"[0.1, 0.01, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.3, 0.2, 0.1, 0.0]","[32, 16, 8, 1]","[0.2, 0.1, 0.0]","[128, 64, 32]",360,44,,[],,,0.7797477690519045,0.948838112278287,0.7882202137567764,0.256791207045044,0.5376264109088537,0.44979448032883146,0.3808964572323351,0.2795100150061982,0.7680249959230423,0.7830523103475571,0.04867472127079964,0.04867471754550934,0.3333333432674408,0.3333333432674408,0.6352353773388745,0.8547199432520364,0.994334810920229,0.08818076550960541,0.8220675944333996,0.7797477690519045,0.9424634535556732,0.7794355376853417,0.26219087592361223,0.6527933796125949,0.8847727119528127,0.9931893261889384,0.09297642111778259,0.09696119539528857,0.014050850041930319,0.004461658262451126,0.000614905411733955,0.7673567533493042,0.7789158523082733,0.05342027172446251,0.05342027172446251,0.3333333134651184,0.3333333134651184,0.8220675944333996,trainable_cbm_fraud_nn,False
1fee937cc5a110dc416297f18ce39e09,56,loaded,,True,0.0001,6.585161550924885e-06,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[16, 8, 6, 4, 1]","[0.1, 0.1, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.1, 0.1]","[256, 128, 64]",2049,184,,[],,,0.7753649036167131,0.9629204672898993,0.8153373597423276,0.2709899062482425,0.5570561753767861,0.4644744568408691,0.4020356234096692,0.2922293990996281,0.6813003420829773,0.7668070793151855,0.05749228596687317,0.05749228969216347,0.3333333432674408,0.3333333432674408,0.6230994659616639,0.8547199432520364,0.9898427577462299,0.1208464503288269,0.823061630218688,0.7704552349054038,0.9624317219052019,0.8387627006740291,0.2804941834665349,0.6365991125601369,0.8847727119528128,0.9889199225959441,0.13560247421264648,0.1051307463596859,0.00983456583060151,0.002515819165967828,0.0008386063886559427,0.678490936756134,0.7639119476079941,0.061538249254226685,0.0615382045507431,0.3333333134651184,0.3333333134651184,0.823061630218688,trainable_cbm_fraud_nn,False
a8a93d2e8bc88d13eb27aa9a4e009911,90,loaded,,True,1e-05,0.008711766953798631,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 1]","[0.1, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.2, 0.0, 0.0]","[200, 100, 50]",642,523,,[],,,0.7710974140003192,0.9526925983098598,0.8213278333783156,0.258233732457542,0.5603092581718536,0.46310921902524954,0.39322763750244666,0.2759835584263065,0.734895795583725,0.6714684665203094,0.049226194620132446,0.049226194620132446,0.5333333611488342,0.5333333611488342,0.6340024221001644,0.8547199432520363,0.9931110178201968,0.09910202026367188,0.8223989396951623,0.7710974140003192,0.9457028038416848,0.8037207631715854,0.26323434757777964,0.6518701443672913,0.8847727119528127,0.9929274049742035,0.10168016701936722,0.09755584356179005,0.014485019440420828,0.005794007776168331,0.0015247388884653502,0.7379951477050781,0.6785885691642761,0.0528918094933033,0.052891794592142105,0.5333333611488342,0.5333333611488342,0.8223989396951623,trainable_cbm_fraud_nn,False
583958de5e4acb259e0541a7e01912c9,21,loaded,,True,1e-05,0.0002980223046242331,,,,,"[0.1, 0.01, 0.0, 0.0]","[16, 8, 4, 1]","[0.1, 0.1, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.0, 0.0]","[128, 64, 32]",631,527,,[],,,0.568079425267698,0.7428712167596315,0.46412224002970337,0.0,0.13384223918575067,0.05992785840114085,0.0369935408103347,0.012136425915051869,0.8333333432674408,0.8333333432674408,0.024389104917645454,0.024389104917645454,0.0,0.0,0.94083674767287,0.8547199432520364,0.6667415946802773,0.6435574889183044,0.607687210072896,0.568079425267698,0.7447448430309676,0.4767506159798792,0.0,0.9397878238106365,0.8847727119528128,0.6493457817882834,0.6535953283309937,0.10993367385835176,0.057025234428604105,0.03414551091458921,0.014332545551574294,0.833333358168602,0.833333358168602,0.01898818463087082,0.01898818463087082,0.0,0.0,0.607687210072896,trainable_cbm_fraud_nn,False
ef29235e4537a57764e440ae2bda10d3,87,simplified,,True,0.0001,4.557884970098888e-06,,,,,"[0.1, 0.01, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[128, 64, 16, 4, 1]","[0.3, 0.1, 0.1]","[128, 64, 32]",189,516,,[],,,0.7738658126125424,0.9573822926838405,0.822148139889544,0.2649300602162251,0.5543159130945391,0.4617355926516232,0.3926521824231748,0.2855842630651791,0.8333333432674408,0.8333333432674408,0.052586380392313004,0.052586380392313004,0.0,0.0,0.6282789372182659,0.8547199432520364,0.9929734953224929,0.10554485768079758,0.823061630218688,0.7738658126125424,0.9511217843033466,0.8159696635509948,0.27057428559614105,0.6453759675012201,0.8847727119528126,0.9917083283792363,0.11335449665784836,0.10612182663718839,0.012460166196538855,0.0056415338873217966,0.0005336586109628726,0.833333358168602,0.833333358168602,0.056965623050928116,0.056965623050928116,0.0,0.0,0.823061630218688,trainable_cbm_fraud_nn,False
3cd11ab429c346f79c9309579de6c281,37,simplified,,True,0.001,6.192557890559427e-06,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[16, 8, 1]","[0.2, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.5, 0.1, 0.1]","[128, 64]",1591,64,,[],,,0.77522356699711,0.9626265213333441,0.8388473302165275,0.2692114976581581,0.5525543159130946,0.46294773928361715,0.39401056958308867,0.27989821882951654,0.5340684056282043,0.7710517197847366,0.05583878234028816,0.05583878979086876,0.3333333432674408,0.3333333432674408,0.6246195072508597,0.8547199432520363,0.9869915809314433,0.1396302878856659,0.8233929754804507,0.7731000392458564,0.9598834363459774,0.8318885873814761,0.278787316742681,0.6381093016603431,0.8847727119528127,0.9854852484595348,0.15034173429012299,0.09727834108408935,0.010079243269212789,0.004193031943279714,0.0003509479770820016,0.6748029291629791,0.7586170583963394,0.06704515218734741,0.06704514473676682,0.5333333611488342,0.5333333611488342,0.8233929754804507,trainable_cbm_fraud_nn,False
af29d37a443e1c9d074e0bddb908ddd9,35,simplified,,True,1e-05,1.8656218975862994e-06,,,,,"[0.1, 0.01, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.1, 0.0, 0.0, 0.0]","[32, 16, 1]","[0.2, 0.1, 0.0]","[128, 64, 32]",188,50,,[],,,0.6013814249261694,0.7572888869080181,0.45833236386769916,0.0,0.08171614087161484,0.04218144450968879,0.023487962419260128,0.007633587786259542,0.8333333432674408,0.8333333432674408,0.015682736411690712,0.015682736411690712,0.0,0.0,0.9426028855437911,0.8547199432520363,0.7137652778579555,0.6182593703269958,0.8117958913187543,0.6013814249261694,0.7595722714996886,0.47018885388458465,0.0,0.9655054650226339,0.8847727119528127,0.6827396433132946,0.6384267807006836,0.11258989922151161,0.05489059998475261,0.03491652054585652,0.011816726385606465,0.833333358168602,0.833333358168602,0.015071569941937923,0.015071569941937923,0.0,0.0,0.8117958913187543,trainable_cbm_fraud_nn,False
a51376c6917fbd356a10f39b06237a05,28,simplified,,True,1e-05,0.0004346356643972121,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.5, 0.2, 0.1]","[200, 100, 50]",242,62,,[],,,0.6096223174107139,0.799683229409321,0.4970662514935671,0.0,0.15541201800743784,0.089058524173028,0.05519964768056371,0.019573302016050106,0.8333333432674408,0.8333333432674408,0.005791133269667625,0.005791133269667625,0.0,0.0,0.8627731462585431,0.8547199432520365,0.7545221776376667,0.5770988464355469,0.46156394963552017,0.5821466136919695,0.7900798912588929,0.5087402815897331,0.0,0.9084761532966472,0.8847727119528128,0.7324663231872044,0.6021655797958374,0.08149729358847298,0.036507694485890724,0.021270107494091636,0.006785088053670809,0.833333358168602,0.833333358168602,0.00507695646956563,0.00507695646956563,0.0,0.0,0.46156394963552017,trainable_cbm_fraud_nn,False
561b17de00bfe57a088d56f99f34537a,66,simplified,,True,0.0001,0.0003754492487597688,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.1, 0.1, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.2, 0.1, 0.0]","[200, 100, 50]",1289,358,,[],,,0.7699180300208753,0.9676051805581083,0.8556464519226066,0.2730245670644793,0.5576433744372675,0.4571951458211,0.3959972597377177,0.28557447641417105,0.6698237061500549,0.6698237061500549,0.05813479423522949,0.05813479423522949,0.5333333611488342,0.5333333611488342,0.6213604007842728,0.8547199432520364,0.9879616918204858,0.12826910614967346,0.8267064280980781,0.769677910071282,0.9631448579881918,0.853737188482566,0.2808270635416359,0.6363045893533348,0.8847727119528128,0.9874918630249807,0.13423481583595276,0.12690020583974995,0.011627828178868815,0.0032019516657772356,0.000640230767457817,0.6782813370227814,0.6782813370227814,0.06042937561869621,0.06042937561869621,0.5333333611488342,0.5333333611488342,0.8267064280980781,trainable_cbm_fraud_nn,False
311971250e4225b368a55f3b2ab3c6c1,21,simplified,,True,1e-05,2.4367419516047493e-05,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[256, 64, 8, 4, 1]","[0.5, 0.1, 0.1]","[128, 64]",900,513,,[],,,0.6514713878470484,0.7081532781678661,0.43908661243816205,0.0,0.2503425327852809,0.18869315586872837,0.15462908592679586,0.0908201213544725,,0.742353081703186,0.03813302144408226,0.03813302144408226,0.24088215827941895,0.24088215827941895,inf,0.8547199432520364,0.8244967055744433,0.5075716972351074,0.6404903909874088,0.6514713878470484,0.7194940927571016,0.46382359101544557,0.0,inf,0.8847727119528127,0.8096773196325447,0.5242704153060913,0.08469924525425021,0.025005717770831746,0.010215750552717846,0.003409651597163986,,0.747004359960556,0.03581533953547478,0.03581535816192627,0.24088214337825775,0.24088214337825775,0.6404903909874088,trainable_cbm_fraud_nn,False
d4e20bb3b3b3de77b80952221641c856,40,simplified,,True,0.001,2.1929379402574952e-05,,,,,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[16, 8, 6, 4, 1]","[0.2, 0.0, 0.0, 0.0]","[256, 64, 8, 4, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",1211,381,,[],,,0.7633302084436954,0.9658758521098713,0.8244903652882554,0.27334733700172265,0.5554903112155021,0.46369152476022707,0.40477588569191625,0.2881287923272656,0.7350041568279266,0.7350041568279266,0.05950767919421196,0.05950767919421196,0.6000000238418579,0.6000000238418579,0.6210845228818287,0.8547199432520363,0.9819601772284468,0.1649879515171051,0.8250497017892644,0.7681371818485275,0.9627419969493511,0.8225939407102347,0.28270224996332416,0.6346454755776005,0.8847727119528128,0.9816887267259281,0.1701354682445526,0.11122970191354731,0.010825646108103987,0.0032662956468704723,0.0006861324998094076,0.7386464178562164,0.7386464178562164,0.06388238817453384,0.06388239562511444,0.5999999642372131,0.5999999642372131,0.8267064280980784,trainable_cbm_fraud_nn,False
bfe449a450cbbc4715ccf2bcc336ee9a,26,simplified,,True,0.001,0.0002946004997508459,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.1, 0.0, 0.0, 0.0]","[256, 64, 8, 4, 1]","[0.3, 0.0, 0.0]","[256, 128, 64]",934,490,,[],,,0.775482375201487,0.9698452142230711,0.8688797795722673,0.27475870649527157,0.548052456449403,0.458211000195733,0.39766620995628627,0.28126834997064004,0.758504793047905,0.7594388723373413,0.06564470380544662,0.06564470380544662,0.3333333432674408,0.3333333432674408,0.619878197228395,0.8547199432520365,0.9885269550585631,0.1258423924446106,0.8227302849569251,0.775482375201487,0.9654231853810538,0.8547104262695684,0.2831897668070167,0.6342141339776839,0.8847727119528127,0.9870101625275272,0.13912542164325714,0.09735457802851262,0.011295955448581812,0.0027445299992376305,0.0007623694442326751,0.7580571323633194,0.7543020844459534,0.06943356990814209,0.06943356245756149,0.3333333134651184,0.3333333134651184,0.8227302849569251,trainable_cbm_fraud_nn,False
5a0a172703bd0dcf67288396d10970d2,24,simplified,,True,0.001,0.00046340043881127745,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[24, 16, 8, 4, 1]","[0.1, 0.1, 0.0, 0.0]","[32, 16, 8, 1]","[0.5, 0.2, 0.1]","[200, 100, 50]",1092,282,,[],,,0.776536762310707,0.9580795292220522,0.8244546577431445,0.26564085453057773,0.542180465844588,0.4509223918575064,0.3867704051673517,0.2734527304756313,0.7336457073688507,0.7757136523723602,0.05268040671944618,0.05268041417002678,0.3333333432674408,0.3333333432674408,0.6276714071422386,0.8547199432520365,0.9937921675028121,0.08753495663404465,0.8250497017892644,0.7774859725886479,0.9440127260222163,0.7775100263182777,0.26646038724297094,0.6490158325038525,0.8847727119528126,0.992310754871828,0.10385067760944366,0.08475696751217068,0.010673172219257452,0.0031029389342075164,0.0004574216665396051,0.7628771513700485,0.7628771513700485,0.059580832719802856,0.059580832719802856,0.5333333611488342,0.5333333611488342,0.8250497017892644,trainable_cbm_fraud_nn,False
