model_id,n_epochs,cat_feat_embedding,data_augmentation,soft_labels,lr,l2_decay,train_every,gamma,independence_discriminator_dropouts,independence_discriminator_layers,local_dropouts,local_layers,concept_dropouts,concept_layers,common_dropouts,common_layers,n_batches,batch_size,only_causal_sources,concept_graph_edges,uses_target_for_distillation,has_causal_biases,validation_mean_golden_roc_auc,validation_abs_fidelity,validation_rel_fidelity,validation_norm_fidelity,validation_recall_at_10fpr,validation_recall_at_5fpr,validation_recall_at_3fpr,validation_recall_at_1fpr,validation_diversity_max_0,validation_diversity_max_1,validation_diversity_dataset_0,validation_diversity_dataset_1,validation_diversity_pairwise_0,validation_diversity_pairwise_1,validation_avg_bce_loss,validation_avg_base_bce_loss,validation_independence_roc_auc,validation_independence_bce_loss,validation_concept_acc,test_mean_golden_roc_auc,test_abs_fidelity,test_rel_fidelity,test_independence_roc_auc,test_independence_bce_loss,test_concept_acc,model_category,local,test_norm_fidelity,test_avg_bce_loss,test_avg_base_bce_loss
95666859345d4319de0d72b3cf2a20ef,19,simplified,,,0.001,0.002548104390962457,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]","[0.3, 0.0, 0.0]","[200, 100, 50]",561,146,,[],,,0.7806956074953973,,,,,,,,,,,,,,,,0.9761580121884694,0.18057142198085785,,0.7806956074953973,,,0.9860501071880186,0.1313771903514862,0.8230616302186878,explainability_baseline,False,,,
621ecc030918768207dc9aba02cb00de,100,loaded,,,1e-05,4.376225733895498e-05,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 32, 16, 8, 1]","[0.3, 0.0, 0.0]","[128, 64]",1041,84,,[],,,0.7745235679620045,,,,,,,,,,,,,,,,0.976405361396212,0.1814260482788086,,0.7731832222383508,,,0.9813336167007825,0.1531921923160553,0.8240556660039763,explainability_baseline,False,,,
5b980838f6b5269944a23377d56e9903,57,loaded,,,1e-05,0.0009796066555601741,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.2, 0.1, 0.0]","[128, 64, 32]",1057,321,,[],,,0.7777510207677788,,,,,,,,,,,,,,,,0.9765150924621888,0.17140908539295194,,0.7768806133042571,,,0.9895138917370632,0.09787063300609587,0.823061630218688,explainability_baseline,False,,,
bb3d69d0415461155244114bd4f8f49a,24,simplified,,,1e-05,0.00893065695055656,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[32, 16, 1]","[0.2, 0.1, 0.0]","[256, 128, 64]",1635,267,,[],,,0.7710955958067108,,,,,,,,,,,,,,,,0.9635947479112876,0.23497846722602844,,0.7710955958067108,,,0.9847868160532356,0.13251127302646634,0.823061630218688,explainability_baseline,False,,,
173bff1e05a97a46ae97f5b90c51f0cf,63,loaded,,,0.0001,0.00542050771114156,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[64, 32, 16, 8, 1]","[0.3, 0.1, 0.1]","[256, 128, 64]",1712,83,,[],,,0.7709019716060088,,,,,,,,,,,,,,,,0.9970754436945116,0.04939310625195503,,0.7709019716060088,,,0.9968998119997828,0.04358742013573647,0.8210735586481114,explainability_baseline,False,,,
49858d2953d94fb6e932a4c711ba64f6,39,loaded,,,1e-05,0.001095885229396425,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 4, 1]","[0.2, 0.0, 0.0]","[200, 100, 50]",328,249,,[],,,0.7444865353190359,,,,,,,,,,,,,,,,0.9340859382392134,0.3322162926197052,,0.7444865353190359,,,0.9255953782106174,0.34164419770240784,0.8180914512922465,explainability_baseline,False,,,
4c803d83ed5be353ab57370f007afb18,48,simplified,,,0.001,0.001845199865896731,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 1]","[0.5, 0.1, 0.1]","[256, 128, 64]",1946,35,,[],,,0.7815774206255951,,,,,,,,,,,,,,,,0.9805119211783624,0.15898054838180542,,0.7815774206255951,,,0.991541048198566,0.08967634290456772,0.8223989396951623,explainability_baseline,False,,,
bfb2611f297210ac3e09491b7f9981cb,82,loaded,,,1e-05,0.0001491365160400579,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 4, 1]","[0.2, 0.1, 0.0]","[256, 128, 64]",1151,401,,[],,,0.7785802621999736,,,,,,,,,,,,,,,,0.9730825978703485,0.19717127084732056,,0.7785802621999736,,,0.9820979373901556,0.14813829958438873,0.8227302849569251,explainability_baseline,False,,,
440dbb3c540a79a47ce83143a6665d2d,54,simplified,,,0.0001,1.2476898831228255e-05,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.3, 0.1, 0.1]","[256, 128, 64]",370,344,,[],,,0.7774533285600608,,,,,,,,,,,,,,,,0.9777961490284782,0.18335194885730746,,0.7754341863431873,,,0.984027549751218,0.144730806350708,0.8233929754804508,explainability_baseline,False,,,
d2799e829dda67eb80eeffc5c8c22b20,63,loaded,,,0.0001,6.7356139313067515e-06,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[32, 16, 1]","[0.5, 0.2, 0.1]","[128, 64, 32]",360,153,,[],,,0.7738117393754599,,,,,,,,,,,,,,,,0.9788218291175366,0.17081134021282196,,0.7738117393754599,,,0.9893460795519591,0.11919897794723512,0.8220675944333996,explainability_baseline,False,,,
98b958421e790848ac2809a8d7cf0d64,34,simplified,,,0.01,0.0005317303342365173,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 4, 1]","[0.3, 0.1, 0.1]","[128, 64]",288,304,,[],,,0.7770154538313933,,,,,,,,,,,,,,,,0.9663118659097576,0.21973077952861786,,0.7770154538313933,,,0.978075864764404,0.1714535802602768,0.823061630218688,explainability_baseline,False,,,
452f7272055ff46112cb870472804439,24,loaded,,,0.001,0.004835879389399568,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.2, 0.1, 0.0]","[128, 64, 32]",394,172,,[],,,0.7784992070348234,,,,,,,,,,,,,,,,0.9940581946295176,0.08560149371623993,,0.7784992070348234,,,0.9952316632467858,0.06370557844638823,0.8204108681245859,explainability_baseline,False,,,
f971d5f403ba63f39f8cacd37b2d58d6,60,simplified,,,1e-05,4.169909824301022e-06,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 4, 1]","[0.2, 0.0, 0.0]","[128, 64, 32]",848,344,,[],,,0.7345107103490504,,,,,,,,,,,,,,,,0.9376524438253392,0.29675284028053284,,0.7345107103490504,,,0.9659540579475386,0.20686075091362,0.8237243207422135,explainability_baseline,False,,,
af6ceb7752b87c7fed0b866c4e20e208,81,loaded,,,1e-05,0.0005208007470895875,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 4, 1]","[0.3, 0.0, 0.0]","[256, 128, 64]",1176,243,,[],,,0.7765400159102795,,,,,,,,,,,,,,,,0.9695194671532672,0.2100849598646164,,0.7765400159102795,,,0.9805963643693879,0.15930528938770294,0.8240556660039763,explainability_baseline,False,,,
774c9653aaad9e4dff9e9bd57d607ca4,28,loaded,,,0.001,0.0023721460306622127,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.5, 0.1, 0.1]","[128, 64, 32]",789,479,,[],,,0.7807859265502327,,,,,,,,,,,,,,,,0.9868298468226188,0.12399934977293015,,0.7807859265502327,,,0.9904004947330528,0.09057193249464036,0.8237243207422135,explainability_baseline,False,,,
1ebd6417eb8dade77b0d01b05de9e660,19,loaded,,,0.001,0.00010973028902317331,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[16, 8, 4, 1]","[0.3, 0.0, 0.0]","[200, 100, 50]",912,506,,[],,,0.7736210409453154,,,,,,,,,,,,,,,,0.9736163463900004,0.19878049194812772,,0.7736210409453154,,,0.9803966660963412,0.15750925242900848,0.8233929754804507,explainability_baseline,False,,,
b4bbbd5509e1ebee17083fcc2e2800fa,100,loaded,,,1e-05,1.3929292930238974e-05,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[32, 16, 8, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",98,531,,[],,,0.7718897368999139,,,,,,,,,,,,,,,,0.964834991789982,0.2428585290908813,,0.7718897368999139,,,0.9601271228219752,0.2452526092529297,0.8197481776010603,explainability_baseline,False,,,
9db3c5bba4a9126194dc62607ba56f60,25,loaded,,,0.01,6.020960535107446e-05,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",463,122,,[],,,0.7843906847347969,,,,,,,,,,,,,,,,0.9722417157724916,0.20192904770374295,,0.7843906847347969,,,0.9781459481492808,0.16073665022850034,0.823061630218688,explainability_baseline,False,,,
17cc10b114cab88fdfa8ec574708d7e8,64,simplified,,,0.0001,5.161016023822338e-05,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.1, 0.1]","[128, 64]",1341,344,,[],,,0.7722027808878122,,,,,,,,,,,,,,,,0.9733621381366692,0.19379070401191711,,0.7721967311552961,,,0.9775098676292876,0.17529602348804474,0.8273691186216037,explainability_baseline,False,,,
11208032867a89995ad7610bd9c0d40e,16,loaded,,,0.01,0.0003072735081569643,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.2, 0.0, 0.0]","[128, 64]",1724,59,,[],,,0.7849234213662996,,,,,,,,,,,,,,,,0.9730014028934381,0.1902739703655243,,0.7849234213662996,,,0.970272991291422,0.19265170395374295,0.823061630218688,explainability_baseline,False,,,
42d010b53f04949565a51d5904fd39e4,100,simplified,,,1e-05,0.0012692597996220507,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.1, 0.1]","[128, 64, 32]",133,225,,[],,,0.7124964018890712,,,,,,,,,,,,,,,,0.9856513480176572,0.13534367084503174,,0.7124964018890712,,,0.9875692858960756,0.1154516190290451,0.8167660702451954,explainability_baseline,False,,,
33cd6bd4ec8f3906863f6329db286b36,22,loaded,,,0.01,7.32311828427766e-05,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[32, 16, 1]","[0.3, 0.1, 0.1]","[128, 64, 32]",887,520,,[],,,0.7752982940325458,,,,,,,,,,,,,,,,0.9724421174092346,0.19694708287715912,,0.7752982940325458,,,0.9854518158992616,0.1353618949651718,0.8240556660039763,explainability_baseline,False,,,
8f7900cf2d4e250272c57f4edb60f1d7,20,loaded,,,0.01,5.6252343346110484e-05,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[64, 32, 16, 8, 1]","[0.5, 0.1, 0.0]","[256, 128, 64]",853,72,,[],,,0.7834462702096786,,,,,,,,,,,,,,,,0.9684627847246868,0.21907766163349152,,0.7834462702096786,,,0.9884138741785002,0.11798994243144988,0.8223989396951624,explainability_baseline,False,,,
3a5fb1f15ac656a7435df89f8c99776b,22,loaded,,,0.001,1.992626760303706e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.5, 0.1, 0.0]","[256, 128, 64]",1602,47,,[],,,0.7785696934223146,,,,,,,,,,,,,,,,0.9698106623317134,0.21060988306999207,,0.7780975012947285,,,0.9781544923269146,0.16827094554901126,0.821404903909874,explainability_baseline,False,,,
674e8c54f6d0a6301c165c2fa8efc499,21,simplified,,,0.01,0.00029408698924007944,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 8, 4, 1]","[0.3, 0.1, 0.1]","[128, 64, 32]",609,384,,[],,,0.7757804636344793,,,,,,,,,,,,,,,,0.9733183741465902,0.1947452276945114,,0.7757804636344793,,,0.9901854313364904,0.10845807939767838,0.8220675944333996,explainability_baseline,False,,,
2c4fde2c98ae3ae281cd24baad652104,18,loaded,,,0.001,4.825146740070601e-05,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 8, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",1737,60,,[],,,0.7755551164795342,,,,,,,,,,,,,,,,0.9783788263175568,0.1741713136434555,,0.7755551164795342,,,0.9822552802044222,0.15578390657901764,0.8237243207422132,explainability_baseline,False,,,
d89273e252d91014c8083230eedd5e3d,19,simplified,,,0.001,2.3377669406502988e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.1, 0.1]","[200, 100, 50]",706,153,,[],,,0.7730279864792126,,,,,,,,,,,,,,,,0.9614189343133662,0.23591788113117215,,0.7730279864792126,,,0.9760570199659434,0.17202705144882202,0.8227302849569252,explainability_baseline,False,,,
27c97eeb9e17f6b0f3ae6d0b9d14c8ef,17,loaded,,,0.001,0.007532837984799375,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 16, 8, 4, 1]","[0.2, 0.1, 0.0]","[128, 64]",995,269,,[],,,0.7330677713525523,,,,,,,,,,,,,,,,0.9676407308436046,0.20119458436965945,,0.7330677713525523,,,0.9736271173327666,0.1817564219236374,0.8207422133863487,explainability_baseline,False,,,
cc7080fb50e3c29ef665be30d22cf042,36,loaded,,,0.001,0.002374458190523342,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 8, 4, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",258,367,,[],,,0.7746144375890093,,,,,,,,,,,,,,,,0.9766878256381422,0.1627633422613144,,0.7746144375890093,,,0.9896017042301152,0.10335244238376616,0.8180914512922465,explainability_baseline,False,,,
5750864287a388085dc26bd703cbe4dc,74,loaded,,,1e-05,3.139040345961245e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 1]","[0.2, 0.1, 0.0]","[128, 64, 32]",1241,75,,[],,,0.7663952846098123,,,,,,,,,,,,,,,,0.9832960856642872,0.15679624676704407,,0.7663952846098123,,,0.9864958148754376,0.12938790023326874,0.8214049039098742,explainability_baseline,False,,,
e9b799ad5f81bc75dc63f28b5d21fbb2,71,simplified,,,1e-05,7.838013243814192e-05,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[32, 16, 1]","[0.5, 0.2, 0.1]","[128, 64, 32]",815,434,,[],,,0.7741350801407315,,,,,,,,,,,,,,,,0.9826770704633716,0.1589067131280899,,0.7741350801407315,,,0.9872228168864904,0.11606733500957488,0.8230616302186878,explainability_baseline,False,,,
0c95b80d73a4a799563e2d806bdbc82e,34,simplified,,,0.0001,1.8827395415660238e-05,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.1, 0.1]","[128, 64, 32]",992,465,,[],,,0.7758438278774199,,,,,,,,,,,,,,,,0.9711658088874512,0.2042517215013504,,0.7758438278774199,,,0.9792546108662026,0.16571584343910215,0.8220675944333996,explainability_baseline,False,,,
15be7a767d01b08539093467ee83acc8,45,simplified,,,1e-05,0.0004378187758404722,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.2, 0.0, 0.0]","[128, 64]",1082,381,,[],,,0.7795299028872376,,,,,,,,,,,,,,,,0.9623209534619904,0.23473593592643735,,0.7795299028872376,,,0.9781230959523336,0.17691487073898315,0.8233929754804507,explainability_baseline,False,,,
24a41675687c825d0f95d3405746ea2f,23,simplified,,,0.01,5.243709007451959e-06,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]","[0.2, 0.1, 0.0]","[128, 64]",341,59,,[],,,0.7818872553994396,,,,,,,,,,,,,,,,0.9561842938103604,0.26379892230033875,,0.7818872553994396,,,0.9796034930561855,0.16491816937923431,0.8240556660039761,explainability_baseline,False,,,
1c32a688e6e43346ce6bf8274a9172a2,47,loaded,,,0.001,1.1116169906108385e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 16, 8, 4, 1]","[0.5, 0.2, 0.1]","[128, 64]",1452,102,,[],,,0.7723243561000858,,,,,,,,,,,,,,,,0.9640791645901088,0.2274587154388428,,0.7714071767845151,,,0.9756560595132404,0.17978279292583466,0.8243870112657389,explainability_baseline,False,,,
9200232859297e55bfa1b701a625f78e,34,loaded,,,0.0001,0.0013963001836786561,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.2, 0.1, 0.0]","[128, 64, 32]",1076,225,,[],,,0.7817712059077789,,,,,,,,,,,,,,,,0.9800310433298344,0.15199998021125793,,0.7817712059077789,,,0.9866422272598656,0.11489330977201463,0.8223989396951623,explainability_baseline,False,,,
abcfbb474fffadb6b5d67ec9e7999689,43,simplified,,,0.001,2.7939762099685057e-05,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.3, 0.0, 0.0]","[256, 128, 64]",123,125,,[],,,0.7783759164521143,,,,,,,,,,,,,,,,0.9682576896971876,0.2216632813215256,,0.7783759164521143,,,0.9765230810520666,0.17823132872581482,0.821404903909874,explainability_baseline,False,,,
ec94beb1f1fa7e04244584ddc8ff6f7e,18,loaded,,,0.01,0.0016874287098829015,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.0, 0.0]","[256, 128, 64]",890,107,,[],,,0.7800395687401608,,,,,,,,,,,,,,,,0.9863771976358154,0.13505730032920835,,0.7800395687401608,,,0.9890514804568292,0.10592082142829896,0.8210735586481114,explainability_baseline,False,,,
1951edffe824a6937a1346edccf46f1a,62,loaded,,,0.0001,3.319364334534437e-05,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 8, 4, 1]","[0.5, 0.2, 0.1]","[128, 64]",914,75,,[],,,0.7752176625008771,,,,,,,,,,,,,,,,0.9631183380067982,0.2412294000387192,,0.7740965239819486,,,0.9818433851790817,0.15175040066242218,0.823061630218688,explainability_baseline,False,,,
985d9e1c5882c830e80f074493c8b98b,28,loaded,,,0.001,1.5587161054378355e-05,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 4, 1]","[0.2, 0.0, 0.0]","[128, 64, 32]",376,278,,[],,,0.7731480140628623,,,,,,,,,,,,,,,,0.9643652701381134,0.2293764054775238,,0.7731480140628623,,,0.97918427166349,0.1687065213918686,0.8217362491716368,explainability_baseline,False,,,
89450dbdce6855e779e1cae1da5ba213,27,loaded,,,0.0001,0.00020623733343296173,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.2, 0.1, 0.0]","[200, 100, 50]",611,486,,[],,,0.7801894898753733,,,,,,,,,,,,,,,,0.9664726094193689,0.21806229650974274,,0.7801894898753733,,,0.9847900303473834,0.1385945975780487,0.8237243207422135,explainability_baseline,False,,,
2b5d52c643743b372bc9c1ea2b1d0157,20,loaded,,,0.001,0.00027704967397270644,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[32, 16, 1]","[0.2, 0.0, 0.0]","[256, 128, 64]",1521,105,,[],,,0.7797362500836634,,,,,,,,,,,,,,,,0.9736986959273736,0.2033446729183197,,0.7797362500836634,,,0.9822894009871738,0.15054309368133545,0.8240556660039763,explainability_baseline,False,,,
6a0997486d2440512fe766a72fb70540,23,loaded,,,0.001,5.836736081683134e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 4, 1]","[0.5, 0.1, 0.0]","[128, 64, 32]",1177,392,,[],,,0.7687896426500576,,,,,,,,,,,,,,,,0.9702625531977396,0.1988913714885712,,0.7687896426500576,,,0.9803164309552148,0.1574586182832718,0.8207422133863487,explainability_baseline,False,,,
9323dbb414def1d70c6875fe08e87874,51,loaded,,,0.0001,1.3475137408615357e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[16, 4, 1]","[0.3, 0.0, 0.0]","[256, 128, 64]",316,247,,[],,,0.7771946276639962,,,,,,,,,,,,,,,,0.9606526477521424,0.24032500386238095,,0.7771946276639962,,,0.9745930813393006,0.1916584074497223,0.8223989396951624,explainability_baseline,False,,,
3b960fbb7b579a7e6f47e6dcadd7e807,63,simplified,,,0.0001,3.906554409483907e-06,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[64, 16, 8, 4, 1]","[0.5, 0.2, 0.1]","[128, 64]",903,208,,[],,,0.7772252662947651,,,,,,,,,,,,,,,,0.9618574760010259,0.2351498454809189,,0.7772252662947651,,,0.9786031041164094,0.1690312623977661,0.8233929754804507,explainability_baseline,False,,,
c25308d6a106e4e0d87200f9da85f922,21,simplified,,,0.01,1.5384550279922637e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 4, 1]","[0.5, 0.2, 0.1]","[200, 100, 50]",320,250,,[],,,0.7753698286963308,,,,,,,,,,,,,,,,0.9880746064673832,0.12019751965999605,,0.7753698286963308,,,0.9889719451034946,0.111981138586998,0.820079522862823,explainability_baseline,False,,,
4f7bb2d9128caab91ccb0a929430978e,100,simplified,,,1e-05,0.00028263168009520334,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 8, 1]","[0.3, 0.1, 0.1]","[128, 64, 32]",167,100,,[],,,0.7341734883742718,,,,,,,,,,,,,,,,0.9797584850800388,0.18425729870796204,,0.7341734883742718,,,0.9853642210757718,0.1471591293811798,0.8194168323392975,explainability_baseline,False,,,
57d824ba31b7d8191574a775845e1c4c,42,loaded,,,0.0001,0.009529491984215684,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.2, 0.1, 0.0]","[128, 64]",671,351,,[],,,0.7258493966430956,,,,,,,,,,,,,,,,0.9846468804152048,0.13804545998573306,,0.7255898214695362,,,0.9873533675293771,0.11454147100448607,0.8220675944333996,explainability_baseline,False,,,
79714fb11d40cb89bb39a799278083f3,56,loaded,,,0.001,0.0007718510751778807,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 4, 1]","[0.5, 0.1, 0.1]","[128, 64, 32]",1869,245,,[],,,0.7823237684536389,,,,,,,,,,,,,,,,0.9769530397903208,0.17572490870952606,,0.7823237684536389,,,0.9873736009595272,0.11872504651546477,0.8227302849569251,explainability_baseline,False,,,
5481f88ea5289383e710143020f119d0,27,loaded,,,0.0001,0.00029629501350244127,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[16, 8, 4, 1]","[0.5, 0.1, 0.0]","[128, 64]",1214,380,,[],,,0.7785699452039251,,,,,,,,,,,,,,,,0.9732386411574844,0.18954013288021088,,0.7785699452039251,,,0.9829756095472736,0.14947372674942014,0.8240556660039761,explainability_baseline,False,,,
2ef282d8f8667226f609924c1e96fbef,57,simplified,,,1e-05,3.857821697258507e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.5, 0.1, 0.1]","[128, 64, 32]",1180,391,,[],,,0.7815312077710401,,,,,,,,,,,,,,,,0.972663977474457,0.1953920274972916,,0.7815312077710401,,,0.9850770912745612,0.13406838476657867,0.8250497017892644,explainability_baseline,False,,,
aee31ef3a94129d422daf40da6c418d1,92,loaded,,,1e-05,1.1466988975915128e-06,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[32, 16, 1]","[0.5, 0.1, 0.0]","[200, 100, 50]",251,516,,[],,,0.7841109847395211,,,,,,,,,,,,,,,,0.968484338797228,0.21967321634292605,,0.7812481058685562,,,0.9790989446772008,0.16805648803710938,0.8233929754804507,explainability_baseline,False,,,
07fd3b411ef0e7cef34c966d444b450d,58,simplified,,,1e-05,0.0012974726010944464,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[16, 8, 4, 1]","[0.5, 0.1, 0.0]","[256, 128, 64]",517,72,,[],,,0.7120751557622137,,,,,,,,,,,,,,,,0.9576867048946872,0.24994531273841855,,0.7113962401062124,,,0.9552956912405072,0.25345513224601746,0.8207422133863487,explainability_baseline,False,,,
1a454c1f5154a764258c978e067ead3f,34,loaded,,,0.001,0.008554215774809306,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[32, 16, 8, 1]","[0.5, 0.2, 0.1]","[128, 64, 32]",1337,345,,[],,,0.7570116097276726,,,,,,,,,,,,,,,,0.9983575591772016,0.044057223945856094,,0.756715440277285,,,0.9996402193142536,0.013124899007380007,0.8174287607687211,explainability_baseline,False,,,
d354a3207001f52c7db54f7233937b93,25,simplified,,,0.0001,2.6251301773027445e-05,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.3, 0.1, 0.1]","[128, 64]",1282,263,,[],,,0.7773610331571876,,,,,,,,,,,,,,,,0.9654982833598804,0.2258093804121017,,0.7773610331571876,,,0.9783494177503194,0.16827133297920227,0.8247183565275017,explainability_baseline,False,,,
b05956a7a1835d81e24605de5c994383,19,loaded,,,0.0001,0.004210142530906308,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.3, 0.0, 0.0]","[256, 128, 64]",802,496,,[],,,0.7771470024264268,,,,,,,,,,,,,,,,0.98264059591716,0.1555945724248886,,0.7771470024264268,,,0.9858599953517796,0.1284690499305725,0.821404903909874,explainability_baseline,False,,,
8b1d97c9031e1b635a29f119f879fe95,25,loaded,,,0.01,5.557938845353088e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]","[0.2, 0.1, 0.0]","[128, 64]",908,508,,[],,,0.7762806344356684,,,,,,,,,,,,,,,,0.9633984658009286,0.23841147124767306,,0.776078035089034,,,0.9672586427762496,0.2149754762649536,0.8240556660039763,explainability_baseline,False,,,
fea591126bae8ae347574f3b9c93c5cb,24,loaded,,,0.0001,6.4214066048472725e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[32, 16, 1]","[0.3, 0.1, 0.1]","[200, 100, 50]",835,538,,[],,,0.7737345233020406,,,,,,,,,,,,,,,,0.9747918187435716,0.1956365704536438,,0.7737345233020406,,,0.9863329464304332,0.12845206260681152,0.8240556660039763,explainability_baseline,False,,,
74e614e7b563864fbc69bca21e9434ed,64,simplified,,,0.01,8.96488111159272e-05,,,,,,,"[0.1, 0.0, 0.0, 0.0]","[32, 16, 1]","[0.3, 0.0, 0.0]","[128, 64, 32]",1357,340,,[],,,0.7807098643386333,,,,,,,,,,,,,,,,0.9708402296687196,0.20480670034885406,,0.7807098643386333,,,0.982402577249046,0.1473085880279541,0.8237243207422132,explainability_baseline,False,,,
15a0a0f75b7159d80192c75bdced2e43,55,loaded,,,1e-05,1.5305633340758483e-05,,,,,,,"[0.2, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]","[0.3, 0.1, 0.1]","[128, 64]",861,536,,[],,,0.7353370794929184,,,,,,,,,,,,,,,,0.951483675095755,0.25942498445510864,,0.7319540449076322,,,0.9552129203611802,0.2496471256017685,0.7342611000662691,explainability_baseline,False,,,
9f4adcb0fb8cd2151c686b4bdc76a67a,18,simplified,,,0.01,0.0003209409208551205,,,,,,,"[0.2, 0.1, 0.1, 0.0]","[32, 16, 8, 1]","[0.5, 0.2, 0.1]","[256, 128, 64]",971,475,,[],,,0.7783838642778679,,,,,,,,,,,,,,,,0.97898516184854,0.17145082354545593,,0.7783838642778679,,,0.9869721982630348,0.12765361368656158,0.8240556660039763,explainability_baseline,False,,,
328307b8d6099b5d3eeb154ee5dffa59,25,loaded,,,0.01,7.743863202056841e-05,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[32, 16, 8, 1]","[0.5, 0.2, 0.1]","[200, 100, 50]",532,206,,[],,,0.7805353847822375,,,,,,,,,,,,,,,,0.978578770229146,0.17075693607330322,,0.7805353847822375,,,0.9857673019510786,0.1330152004957199,0.8227302849569252,explainability_baseline,False,,,
d3c26e281034bc6451e04a4cbc7d03d2,34,loaded,,,0.0001,2.7651749802605055e-06,,,,,,,"[0.1, 0.1, 0.0, 0.0]","[16, 8, 4, 1]","[0.5, 0.1, 0.1]","[128, 64]",1707,109,,[],,,0.7773679494825907,,,,,,,,,,,,,,,,0.9719064969986552,0.2103339582681656,,0.772126358087907,,,0.9817179199945426,0.15460403263568878,0.8247183565275016,explainability_baseline,False,,,
