model_id,n_epochs,cat_feat_embedding,data_augmentation,soft_labels,lr,l2_decay,train_every,gamma,independence_discriminator_dropouts,independence_discriminator_layers,local_dropouts,local_layers,concept_dropouts,concept_layers,common_dropouts,common_layers,n_batches,batch_size,only_causal_sources,concept_graph_edges,uses_target_for_distillation,has_causal_biases,validation_mean_golden_roc_auc,validation_abs_fidelity,validation_rel_fidelity,validation_norm_fidelity,validation_recall_at_10fpr,validation_recall_at_5fpr,validation_recall_at_3fpr,validation_recall_at_1fpr,validation_diversity_max_0,validation_diversity_max_1,validation_diversity_dataset_0,validation_diversity_dataset_1,validation_diversity_pairwise_0,validation_diversity_pairwise_1,validation_avg_bce_loss,validation_avg_base_bce_loss,validation_independence_roc_auc,validation_independence_bce_loss,validation_concept_acc,test_mean_golden_roc_auc,test_abs_fidelity,test_rel_fidelity,test_norm_fidelity,test_avg_bce_loss,test_avg_base_bce_loss,test_independence_roc_auc,test_independence_bce_loss,test_recall_at_10fpr,test_recall_at_5fpr,test_recall_at_3fpr,test_recall_at_1fpr,test_diversity_max_0,test_diversity_max_1,test_diversity_pairwise_0,test_diversity_pairwise_1,model_category,local,test_concept_acc
c2c47f90dd070b470308ffea1de0fc3a,36,simplified,False,False,0.0001,5.561045194706836e-06,,,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[32, 16, 1]",,,371,13,,[],,,0.7476096032075011,,,,,,,,,,,,,,,,0.8505339210514136,0.4786843359470368,0.7506073858114675,0.7486228301424802,,,,,,0.8924926682513149,0.4066356420516968,,,,,,,,,explainability_CUB_baseline,False,0.751343754623009
8315b5a60711161ce9550e6fac529c34,19,loaded,True,False,0.01,1.1380002214812212e-05,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 1]",,,964,5,,[],,,0.758636157600917,,,,,,,,,,,,,,,,0.9323979591836736,0.32529595494270325,0.7592322643343052,0.7560731752462185,,,,,,0.9551996286256158,0.27021732926368713,,,,,,,,,explainability_CUB_baseline,False,0.7566448049706592
e05626b6fc7d3fe6d5cb20c3666da55b,18,loaded,False,False,0.01,2.9252424881992483e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 1]",,,61,80,,[],,,0.7629683457072841,,,,,,,,,,,,,,,,0.9261534545791106,0.3529950082302093,0.757410106899903,0.7642928973729635,,,,,,0.9348069235681062,0.326546847820282,,,,,,,,,explainability_CUB_baseline,False,0.7617732629814092
8329be7d8b8735ea58c8f485194a6695,68,simplified,True,False,0.0001,5.0173575984946176e-05,,,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[32, 16, 1]",,,88,55,,[],,,0.7488680021157207,,,,,,,,,,,,,,,,0.8839343560553473,0.4272545874118805,0.7503644314868804,0.750951432374953,,,,,,0.90684660753289,0.3933778405189514,,,,,,,,,explainability_CUB_baseline,False,0.7496671433502637
9af9d12236bde29b2ce18d3bb377ea40,17,loaded,True,True,0.01,4.553667859951642e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0, 0.0]","[32, 16, 1]",,,62,78,,[],,,0.7518033988688607,,,,,,,,,,,,,,,,0.8972303206997084,0.40608882904052734,0.7555879494655006,0.7573807337356738,,,,,,0.9155343112016776,0.3631566762924193,,,,,,,,,explainability_CUB_baseline,False,0.7598994033236354
b3fa64c2495228b32ba6e24b09c0db62,100,simplified,False,False,1e-05,0.0004943250468844362,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]",,,41,118,,[],,,0.6851189328077595,,,,,,,,,,,,,,,,0.7691485607848582,0.5822416543960571,0.6767492711370261,0.6819199984172408,,,,,,0.8043483855854598,0.5324135422706604,,,,,,,,,explainability_CUB_baseline,False,0.6741949800286011
621225a65e7116c1cd45afc9daa1bc84,22,loaded,True,True,0.001,0.008845514232070856,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 8, 4, 1]",,,482,10,,[],,,0.7628104370814499,,,,,,,,,,,,,,,,0.9389750798278496,0.32607293128967285,0.7542517006802721,0.7587083546084857,,,,,,0.9458369858526712,0.2892531752586365,,,,,,,,,explainability_CUB_baseline,False,0.7563982444893732
ca68fd3485e2aac6e76f3ade21cbb6a3,23,simplified,False,True,0.001,4.2162906940712656e-05,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]",,,73,66,,[],,,0.7389813729372579,,,,,,,,,,,,,,,,0.8526612175482436,0.4796603322029114,0.7491496598639455,0.7407905679447151,,,,,,0.8812737493191927,0.43681275844573975,,,,,,,,,explainability_CUB_baseline,False,0.7483850288475764
78accd2eac820cd3f7318d1e366f756d,100,simplified,True,True,0.0001,7.344115535515051e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[32, 16, 1]",,,49,100,,[],,,0.7537098759818541,,,,,,,,,,,,,,,,0.9005015271414688,0.3929469883441925,0.7512147716229348,0.7558751971456117,,,,,,0.9119743336071059,0.37165892124176025,,,,,,,,,explainability_CUB_baseline,False,0.7531683021845258
0a088bfe959e8ebaf6c7e49c1146ede9,24,simplified,True,True,0.001,7.894683699717122e-06,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]",,,52,93,,[],,,0.7443387049057109,,,,,,,,,,,,,,,,0.8810275811004674,0.4254663586616516,0.7496355685131195,0.7448087404100564,,,,,,0.8975229276140471,0.4097850322723389,,,,,,,,,explainability_CUB_baseline,False,0.7477932836924898
53563c0c0b9224cbdd8fdf2729997b81,80,loaded,True,False,0.0001,0.0031742706392321185,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]",,,44,110,,[],,,0.7581578302250733,,,,,,,,,,,,,,,,0.9003395575917441,0.40365320444107056,0.7546161321671525,0.7562673365323961,,,,,,0.9197362822454852,0.3712742626667023,,,,,,,,,explainability_CUB_baseline,False,0.7575570787514179
7d3b599c3fa3ce23b126d595ad9e1b51,27,simplified,True,False,0.001,0.0001820617072225896,,,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[32, 16, 8, 1]",,,302,16,,[],,,0.7645690274988258,,,,,,,,,,,,,,,,0.9388420334120042,0.30405038595199585,0.7566812439261419,0.7647585109374491,,,,,,0.9490678047791812,0.28452348709106445,,,,,,,,,explainability_CUB_baseline,False,0.7589378174466196
c31f9acea395181bcc011e9327e4fc10,18,simplified,True,False,0.01,0.0002008710997514897,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 32, 16, 8, 1]",,,1205,4,,[],,,0.7425059530877202,,,,,,,,,,,,,,,,0.9555408047572772,0.2717556953430176,0.7391885325558796,0.7418373715511785,,,,,,0.956853345604448,0.25599294900894165,,,,,,,,,explainability_CUB_baseline,False,0.7307806104837516
d76242943c09b73143710995f86d1a7e,100,loaded,True,True,1e-05,0.0017566006389452867,,,,,,,"[0.2, 0.0, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]",,,964,5,,[],,,0.7456959703611435,,,,,,,,,,,,,,,,0.9223934471747882,0.3585108518600464,0.7479348882410106,0.7447266349077271,,,,,,0.9326609282048052,0.3362552523612976,,,,,,,,,explainability_CUB_baseline,False,0.7481138123181618
8d940cac8f49dd9a23a9fc43c53ef146,34,simplified,False,True,0.001,0.000913571305792668,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]",,,210,23,,[],,,0.7608912215477489,,,,,,,,,,,,,,,,0.9296285691147208,0.34378620982170105,0.7558309037900874,0.7640456715985176,,,,,,0.9403306528398974,0.30945926904678345,,,,,,,,,explainability_CUB_baseline,False,0.756792741259431
048b9e14bec94df4a95f52d093eaf75d,100,simplified,False,False,0.0001,1.1127543949200894e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 4, 1]",,,689,7,,[],,,0.7509952655138251,,,,,,,,,,,,,,,,0.9095226525984544,0.3694229423999785,0.7557094266277941,0.7509198507889784,,,,,,0.9243383672467048,0.34404879808425903,,,,,,,,,explainability_CUB_baseline,False,0.7569653335963312
